"LAT","LON","DISTRICT","STATION","YEAR","January","February","March","April","May","June","July","August","September","October","November","December"
"25.33","87.92","MALDA           ","CHANCHAL        ",1901,26.6,1.34642857142857,5.3,0,188.1,102.2,299.3,272.7,130.4,0,19.4,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1902,3.8,0,60,42.9,124.1,304.9,340.7,291.4,392.5,56.8,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1903,0,2.9,0.6,0,60.8,174.7,65.7,442.6,96.2,120.9,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1904,NA,0.8,0,0.5,225.1,73.2,327.5,263,81.6,58.2,19.3,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1905,26.1,38.1142857142857,42.5,66.3,226.8,86.9,261.4,707.8,215.6,1.5,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1906,11,63.1785714285714,19.2,0,240,171.2,316.9,354.7,151.2,69,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1907,0.3,12.6357142857143,75.5,36.9,59.2,257.2,928.3,130.1,302.3,0,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1908,12.4,39.1,2.5,0,110.2,165.8,175.3,167.3,154.4,0,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1909,0,4.97142857142857,0,55.6,44.6,681.1,276.4,399.5,150.5,80.1,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1910,0,28.8964285714286,24.9,13,74.3,545.1,330,611.9,104.9,121.8,27.7,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1911,8.9,0,29,47.5,29.9,393.8,318.1,297.3,379.8,248.1,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1912,0,15.3,63.8,NA,172.9,223.2,392.7,272.6,95.3,0,110.7,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1913,0,34.6964285714286,NA,NA,NA,679.9,225.1,NA,NA,NA,NA,34.3
"25.33","87.92","MALDA           ","CHANCHAL        ",1914,0,NA,NA,NA,176.1,NA,219.5,NA,NA,NA,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1915,0,NA,NA,0,NA,NA,NA,NA,NA,89.2,10.2,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1916,NA,6.9,0,44.7,93.8,390.4,365.2,316.3,353.7,169.4,6.4,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1917,1.5,3.21071428571428,NA,0,138.3,209.4,NA,151.3,NA,354.5,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1918,0,0,0,77.2,97,312.8,267.8,659.2,161.5,0,NA,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1919,25.4,NA,2.8,48.3,97.6,254,458.5,194.8,224.3,48.1,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1920,0,33,18.3,8.6,55.7,154.7,215.9,284.1,808,33.7,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1921,21.1,0,24.1,67,39.7,236.9,233,331.2,279.2,65.3,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1922,NA,4.66071428571429,0,NA,NA,565.7,447,NA,NA,107,NA,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1923,0,NA,NA,2.5,42.4,NA,195.4,132.4,133.7,58.4,0,3.3
"25.33","87.92","MALDA           ","CHANCHAL        ",1924,0.5,2.5,5.1,37.2,68,169.8,530.8,290.4,291.5,106.7,67.1,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1925,5.8,2.9,14.7,109.2,220.9,215.8,404.7,467.7,372.4,23,NA,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1926,1,0,46,6.6,103.6,72.2,401.1,249.5,376.7,12.2,0,4.8
"25.33","87.92","MALDA           ","CHANCHAL        ",1927,34.5,48.1607142857143,92.7,0.8,100.2,179.7,346.1,237.7,208.6,74.8,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1928,68.8,8.2,0,1.8,152.2,611.6,409.4,534.1,119.9,186.6,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1929,NA,0,8.9,62.7,135.9,322.9,590.4,311.6,235.3,568,0,16.5
"25.33","87.92","MALDA           ","CHANCHAL        ",1930,14,11.6,0.8,23.4,180.4,158.3,410.5,349.4,442.1,13.8,70.4,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1931,0,15.225,0,0,176.2,244.5,560.6,335.5,501.9,164.3,NA,5.3
"25.33","87.92","MALDA           ","CHANCHAL        ",1932,3.8,5.6,0,71.7,168.9,406,367.5,309.2,272.4,170.2,184.4,0.8
"25.33","87.92","MALDA           ","CHANCHAL        ",1933,10.7,31.4857142857143,1,69.7,197.7,375.9,807.6,466.2,261.8,159.4,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1934,15.7,45.7785714285714,0,32.8,60.5,237.7,454.6,389.2,200.9,183.4,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1935,21,8.18214285714286,0,0.5,68.9,270.6,274.3,1197.7,511.8,15.7,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1936,9.4,2.3,2.5,10.4,146.2,254.4,743,323.7,620.9,120.6,0,10.2
"25.33","87.92","MALDA           ","CHANCHAL        ",1937,0,63.075,0,0,197.9,281.4,212.8,398.9,265.3,356.9,NA,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1938,0,7.35357142857143,0,0,730.8,628,301.7,429.1,190.6,31.8,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1939,0,NA,0,0,172.6,283.4,378.9,557.1,270.9,159.3,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1940,0,42.4,106.5,0,61.3,180.8,393.3,270.8,160.9,0,0,22.9
"25.33","87.92","MALDA           ","CHANCHAL        ",1941,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1942,3.3,46.8142857142857,15.2,31.7,48,145.3,323.2,523.9,870.8,61,29.7,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1943,59.2,36.5607142857143,15.2,159.6,258.2,421.9,277.2,NA,271.3,10.2,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1944,33.6,0.517857142857143,109.3,21.3,83.1,309.2,341.7,639.3,141,26.4,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1945,5.1,31.0714285714286,0,79.6,NA,NA,NA,161.2,297.2,238,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1946,0,19.7821428571429,0,327.5,85.9,419.2,175.5,339.1,348.4,263.7,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1947,0,0,NA,NA,NA,NA,NA,390.6,551.8,77.7,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1948,0,40.6,0,0,33,133.8,360.3,313.4,457.8,167.1,NA,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1949,0,21.025,0,223,315.1,406.9,164.1,NA,331.4,101.6,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1950,0,0,NA,NA,80.5,914.3,428.7,577.4,243.9,30.2,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1951,0,NA,NA,NA,NA,NA,445.2,201,145.7,NA,24.9,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1952,0,3.8,25.4,132.5,167.2,399.5,445.2,244.4,247.2,68,4.6,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1953,73.2,0,22.9,55.9,106.9,277.4,766.3,282.2,675.7,38.1,0,0
"25.33","87.92","MALDA           ","CHANCHAL        ",1954,17.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",1990,NA,NA,NA,NA,NA,201.12,354.02,111.964705882353,NA,139.781818181818,0,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",1991,11.4379310344828,12.0296296296296,0,11.1,124.3,381.9,254.5,280.8,470.1,50.3,0,44.7
"25.33","87.92","MALDA           ","CHANCHAL        ",1992,4.3,5.3,NA,1.1,145.2,140.678571428571,422.2,187.86,147.7,65.4321428571428,4.07142857142857,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",1993,NA,NA,NA,NA,NA,120.964285714286,224.8,396.57037037037,310.821428571429,52.0357142857143,NA,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",1994,NA,NA,NA,NA,NA,405.888888888889,136.71,220.7,216.857142857143,NA,NA,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",1995,NA,NA,NA,NA,NA,496.833333333333,457.965384615385,715.61052631579,959.590909090909,NA,NA,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",1996,NA,NA,NA,NA,NA,NA,155.553571428571,494.76,453.206896551724,NA,NA,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",1997,NA,NA,13.7,NA,NA,NA,132.9125,718.993333333333,129.535714285714,NA,NA,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",1998,NA,NA,NA,NA,NA,155.125,529.113636363636,509.175,544.235294117647,NA,NA,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",1999,NA,NA,NA,NA,NA,303.84,899.574074074074,423.203448275862,1097.57142857143,237.626923076923,0,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",2000,NA,NA,NA,NA,NA,207.1,128.236666666667,199.123333333333,645.461538461538,24.9107142857143,0,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",2001,0.7,NA,NA,NA,NA,406.961538461538,256.192857142857,177.8625,243.5,448.903846153846,NA,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",2002,NA,NA,NA,NA,NA,220.862068965517,218.446666666667,330.46,293.068965517241,16.0740740740741,1.69565217391304,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",2003,NA,NA,NA,NA,NA,284.217391304348,552.548275862069,145.223076923077,199.68,640.666666666667,NA,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",2004,NA,NA,NA,NA,NA,306.25,530.358333333333,312.677272727273,163.8,696.415,NA,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",2005,NA,NA,NA,NA,NA,95.8421052631579,462.257692307692,342.992857142857,255.36,182.555555555556,NA,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",2006,NA,NA,NA,NA,NA,227,265.472727272727,222.470588235294,320.4375,NA,NA,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",2007,NA,NA,NA,NA,NA,410.785714285714,460,166.182142857143,317.647058823529,NA,NA,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",2008,NA,NA,NA,NA,NA,309.3,520.3,256.3,NA,NA,NA,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",2009,NA,NA,NA,NA,NA,53.3793103448276,256.5,413.7,103.5,NA,NA,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",2010,NA,NA,NA,NA,NA,185.333333333333,342,399.3,195.4,79.7,2.6,5.3
"25.33","87.92","MALDA           ","CHANCHAL        ",2011,0,7.76785714285714,NA,57.8,211.473913043478,545.4,366.120689655172,472.646666666667,222.724137931035,7.75,NA,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",2012,10.2,0,2.1,34.3,NA,152.8,390.4,97.9,163.7,45.1,1.2,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",2013,NA,12.2214285714286,NA,65.1,NA,211.6,211.9,NA,134.7,NA,NA,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",2014,NA,NA,NA,NA,NA,412.56,255.13,348.807407407407,428.76,NA,NA,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",2015,NA,NA,NA,NA,NA,NA,458.372413793103,327.911111111111,160.2,NA,NA,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",2016,NA,NA,NA,NA,NA,171.857142857143,436.728,165.155172413793,316.7,129.511111111111,NA,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",2017,3.3,0,22.1,126.6,132.6,137.2,425.8,879.7,214.2,166.2,0,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",2018,0,NA,NA,NA,299.73125,86.7931034482759,179.076666666667,223.096666666667,125.1,NA,NA,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",2019,NA,NA,NA,NA,NA,92.4230769230769,NA,NA,NA,NA,NA,NA
"25.33","87.92","MALDA           ","CHANCHAL        ",2020,NA,NA,NA,NA,NA,284.863636363636,NA,NA,NA,NA,NA,NA
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1901,24.9,9.21785714285714,2,0,88,200.3,272.2,192.3,183.5,5.9,30,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1902,2.8,0,52.6,67.8,217.3,422.8,634.1,428,479.9,60.9,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1903,3.3,3.41785714285714,2.1,0,37.5,350.5,246.6,413.1,144,141.3,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1904,0,1.8,0,21.8,285.8,78.8,308.4,165.6,168.2,78.7,5.6,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1905,6.4,44.7428571428571,45,81.5,469.1,95.9,382.1,529.6,281.3,0,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1906,13.5,46.5035714285714,44.9,0,143.5,330.6,445.3,452.8,152.4,218.4,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1907,0,8.7,76.3,15.3,99.8,375.4,464,129.1,434.2,0,NA,NA
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1908,NA,36.9,0,NA,172.6,713.2,213.4,222.4,421.9,0,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1909,4.1,0,0,NA,52.1,504.3,127.6,382.5,141.9,96.5,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1910,0,19.7821428571429,23.1,2.8,166.6,476.2,465.5,548.3,119.9,183.6,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1911,3,0,18.3,61.4,218.3,416.2,NA,192,315.5,NA,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1912,0,7.7,56.4,69.3,NA,206.6,841.3,457.1,91.6,NA,NA,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1913,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1914,0,NA,0.8,46.3,227.8,NA,380.5,NA,NA,31.8,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1915,3.6,NA,25.9,31.5,237.6,219.7,291.9,447.9,NA,96,29.2,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1916,0,5.9,0,148.6,46.8,303.5,NA,447.3,421.5,250.7,NA,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1917,0,1.86428571428571,21.3,3,98.3,356.1,365.3,NA,311,480.1,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1918,0,0,3.3,99.5,102.7,399.6,484.4,951,287,77.7,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1919,21.4,0,6.4,0,112.5,221.8,408.3,181.7,236.1,192.8,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1920,0,32.7,27.9,47.8,74.6,145.5,414.1,303.5,592.1,128.8,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1921,26.4,0,15,16.3,94,150.7,NA,255.9,226.2,37.8,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1922,6.6,5.28214285714286,NA,NA,NA,627.5,285.9,203.6,995.5,62.5,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1923,0,32.8321428571429,3.6,33,55.6,360.1,208,90.2,274.8,13.2,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1924,NA,2,1.8,5.8,66.9,155.4,275,253.4,308.8,18.3,71.4,1
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1925,3.3,8.38928571428571,13.7,179.2,177.4,203.8,350.1,308.2,304.7,21.6,5.1,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1926,0,0,23.9,36.4,284,64.2,352.1,263,476.7,71.4,0,18.3
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1927,37.3,43.0857142857143,41.4,0,152.5,203.9,125.7,174.2,144.3,17,1.5,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1928,40.7,9.9,0,61.5,132.3,350.1,517.7,412.4,217.1,248.9,7.6,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1929,61,0,11.2,113.7,98.8,303.6,241.1,231.6,194.1,666.3,0,8.9
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1930,15.7,4.45357142857143,7.4,12.2,237.5,286.5,225.9,226.9,248.8,13.2,52.8,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1931,0,13.1535714285714,14,12.2,152.5,104.5,679.5,154.7,375.1,106.2,23.6,2.8
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1932,0,2.1,0,36.6,155,252.2,256.1,323.1,173.8,74.4,146.9,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1933,8.9,4.97142857142857,1,44.1,171.3,304.7,328.5,435,211,108.2,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1934,9.9,39.5642857142857,1,96.3,104.6,309,263.2,263.9,141.5,173.2,0,2.5
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1935,1.3,5.8,0,0,54.1,126.5,242.2,816.3,NA,0,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1936,0,0,0,36.6,112.6,78.5,260.4,407.6,411.4,85,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1937,NA,56.8607142857143,0,20.8,166.9,527.2,352.3,591.1,NA,NA,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1938,0,0,0,14.3,300.2,482.3,439.1,395.6,295.7,77,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1939,0,30.5535714285714,3,0,183.2,309.9,313.8,274.4,257.9,170.2,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1940,0,61,81.4,0,26.8,114.3,265.9,323,269.2,0,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1941,0,0,0,43.2,163.5,164.2,211,394.8,132.1,251.5,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1942,0,NA,0,57.1,159.3,137.1,321.5,184.5,499.4,93.5,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1943,15.3,17.9178571428571,0,99.5,141.4,774.8,20.73125,462.2,204.1,0,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1944,38.1,0,38.1,40.6,61,309,445.1,358.2,295.1,16.5,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1945,12.7,28.8964285714286,1.5,48.8,93.9,390.6,352,433.6,302.1,236.2,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1946,0,0,27.9,175.7,86.3,322.5,294.6,260.5,602,474.8,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1947,0,0,NA,NA,NA,NA,NA,284.5,NA,NA,NA,NA
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1948,0,NA,10.7,45.7,232.8,321.9,397.7,305.9,NA,NA,NA,NA
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1950,NA,NA,NA,0,56.3,749.6,111.1,339.7,NA,NA,NA,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1951,0,0,3.8,57.2,61,NA,265.5,235.1,151.2,NA,19.1,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1952,0,0,12.7,78.2,202.7,431,271.9,187.5,444.4,50.8,26.7,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1953,42.9,0,19.1,18.3,61,312.6,541.3,135.2,352.2,34.3,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1954,0,0,0,0,117.1,387.9,550.1,345.4,225.2,NA,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1955,14,7.87142857142857,0,43.2,52,161.5,464.4,503.3,345.2,28.1,6.1,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1956,0,0,19.1,158,80.4,601.9,319,425.8,279.7,257.8,22.9,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1957,113,0,13.2,0,0,184.2,367.6,187.8,119.2,32,NA,NA
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1958,0,11.0821428571429,0,8.4,149.6,120.2,305.8,483.4,203.3,159.5,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1959,89.4,0,62.2,85.9,104.4,340.6,209.4,189.6,134.6,345.7,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1960,0,0,23.1,0,117.1,129.2,244.2,268.8,247.5,44.5,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1961,12.9,39.2535714285714,9.7,0,99.1,383.3,199.2,217.1,194.6,86.4,9.4,6.6
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1962,3.6,9.425,0,19.8,132.5,178.4,240.7,315.8,131,88.4,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1963,0,0,47.8,39.1,213.5,233,481.1,149.3,164.2,119.3,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1966,26.2,0,0,0,139.8,132.8,231,NA,212.9,NA,NA,NA
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1967,5.6,0,79.8,104.4,23.4,162.3,186.9,206.3,212.9,94,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",1968,14,0,3.8,3.8,20.3,415.6,NA,NA,NA,NA,NA,NA
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",2010,NA,NA,NA,NA,NA,134,159.7,333.4,172.9,180.8,4.6,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",2011,0,4.66071428571429,NA,53.2,315.930434782609,580.8,215.289655172414,317.646666666667,220.551724137931,0,NA,NA
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",2012,9.2,0,0,15.8,NA,392,385.8,192.4,226.4,46.2,0,NA
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",2013,NA,10.15,NA,62.2222222222222,NA,313.6,172.4,134.85,181.5,297.91,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",2014,0,3.22222222222222,0,0,0,305.307692307692,246.553333333333,266.719230769231,236.4,NA,NA,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",2015,4.96,6.69230769230769,18.6,37.5,11.7586206896552,73.0384615384615,164.6,241.1,173,23.8565217391304,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",2016,0,NA,NA,NA,NA,184,410.348148148148,114.165517241379,351,197.711111111111,NA,NA
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",2017,3.1,0,20,126.1,70.6,283,247.4,606.4,97.9,106.226666666667,0,0
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",2018,0,0,0,0,318.71875,162,297.393333333333,159.34,149.6,NA,NA,NA
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",2019,NA,NA,NA,NA,NA,176.538461538462,NA,NA,NA,NA,NA,NA
"25.38","88.52","DAKSHIN DINAJPUR","GANGARAMPUR     ",2020,NA,NA,NA,NA,NA,323.454545454545,NA,NA,NA,NA,NA,NA
"25.42","87.88","MALDA           ","HARISHCHANDRAPUR",2019,NA,NA,NA,NA,NA,99.2307692307692,NA,NA,NA,NA,NA,NA
"25.42","87.88","MALDA           ","HARISHCHANDRAPUR",2020,NA,NA,NA,NA,NA,203.590909090909,NA,NA,NA,NA,NA,NA
"25.43","88.73","DAKSHIN DINAJPUR","KUMARGANJ       ",2019,NA,NA,NA,NA,NA,188.076923076923,NA,NA,NA,NA,NA,NA
"25.43","88.73","DAKSHIN DINAJPUR","KUMARGANJ       ",2020,NA,NA,NA,NA,NA,315.136363636364,NA,NA,NA,NA,NA,NA
"25.53","88.13","UTTAR DINAJPUR","RAIGANJ         2",1972,NA,32.3,11.5,20.4,0,146,258.1,212.2,148.6,NA,NA,0
"25.53","88.13","UTTAR DINAJPUR","RAIGANJ         2",1973,13.4,5.28214285714286,17.3,41.2,164.5,248.1,153.2,330,588.5,198.5,0,0
"25.53","88.13","UTTAR DINAJPUR","RAIGANJ         2",1974,0,0,168.5,107.8,192.4,315.7,463.9,383,243,101,0,0
"25.53","88.13","UTTAR DINAJPUR","RAIGANJ         2",1975,0.2,14.5,0,38.5,160.5,66.3,302.7,140.5,145.9,23.7,0,0
"25.53","88.13","UTTAR DINAJPUR","RAIGANJ         2",1976,0,35,0,12,125.2,204.7,294.9,636.1,164.5,22.5,0,0
"25.53","88.13","UTTAR DINAJPUR","RAIGANJ         2",1977,NA,NA,NA,45.5172413793103,159.5,277,406.5,283.5,162,371.5,23,18.5
"25.53","88.13","UTTAR DINAJPUR","RAIGANJ         2",1978,2.5,5.17857142857143,16.5,134,138,268,218,158.5,224,41,6,NA
"25.53","88.13","UTTAR DINAJPUR","RAIGANJ         2",1991,NA,4.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25.53","88.13","UTTAR DINAJPUR","RAIGANJ         2",1992,3.2,9.5,0,0,150,89.3,365,326.3,298,130.6,26.3,0
"25.53","88.13","UTTAR DINAJPUR","RAIGANJ         2",1993,41.3,0,20.2,91,208.7,164.4,131.4,462.4,NA,75.6,32.2,0
"25.53","88.13","UTTAR DINAJPUR","RAIGANJ         2",1994,36.2,38.3214285714286,0.6,3,37.8,248.8,435.7,180.9,256.2,55.6,7.4,0
"25.53","88.13","UTTAR DINAJPUR","RAIGANJ         2",1997,28.2,3.10714285714286,4.3,81.6,63.1,194,507.8,480,188.9,10,3,43
"25.53","88.13","UTTAR DINAJPUR","RAIGANJ         2",1998,2.2,26.7214285714286,27.7,134.1,188.2,63.1,643.7,577.6,586.9,231.3,3.8,0
"25.53","88.13","UTTAR DINAJPUR","RAIGANJ         2",1999,0,0,0,22.3,365.9,475,1465.7,611.2,761.3,NA,NA,0
"25.53","88.13","UTTAR DINAJPUR","RAIGANJ         2",2000,0,25.5,2.4,103.3,249.7,328.4,258.8,149.4,NA,21.7,0,NA
"25.53","88.13","UTTAR DINAJPUR","RAIGANJ         2",2001,1.8,0,0.2,10.6,207,NA,143.1,380.5,624.2,65.5,65.5,0
"25.53","88.13","UTTAR DINAJPUR","RAIGANJ         2",2002,7.8,4.66071428571429,NA,NA,122.4,393,381.7,238.6,357.5,17.6,1.1,0
